label,title
0,Putin #39;s  #39;New Deal #39; for Russia
1,Moya Lifts Spain to Deliver His Davis Cup Dream
2,Southwest Airlines to Cut 88 Flights
3,New IE hole could perfect phishing scams
1,Mets challenge intrigues Martinez
2,"Euro Slips, Yen Steady in Start to 2005"
3,Cisco Plans to Accelerate New Product Offerings
2,Proxim and Symbol make nice
1,"Federer, Roddick lead charge into Bangkok semis"
3,ABS Awesome 6500
1,"Serena Pastes Schnyder, Capriati Next at US Open"
0,Powell Wants Mideast Foes to Smooth Way to Election
1,Sportsview: Jimmie Crutchfield Remembered (AP)
3,Blueberries May Be Cholesterol Busters
2,Intel lifts forecast
1,Park continues torrid play at Samsung
2,Update 2: Corporate Tax Law Overhaul Passage Likely
0,Canas Wins on Opening Day at CA Trophy
0,Russian Jury Convicts Scientist in Retrial
2,KMart at New High; Price Target Raised (Reuters)
0,Karzai's Opponents Claim Fraud in Election
2,American Named President of Gucci Brand (AP)
3,"House Panel Gets Tough on Spyware, P2P Piracy"
1,Arsenal Beats Manchester City 1-0 to Top Premiership (Update1)
3,NASA Scramjet Breaks Aviation Speed Record
2,Sprint near deal to buy Nextel for \$35 billion
2,Wet Seal Third-Quarter Net Loss Widens
0, #39;Soul of Germany #39; is devastated by blaze
2,Opec  #39;ready with spare capacity #39;
0,Hoping for a new kind of Mukata
3,"Tsunami 'Wave Rat' Had Best Intentions, Mother Says (Reuters)"
0,Reid Poised to Be Senate Democratic Leader (AP)
0,Toyota to Make Hybrid Cars in China (AP)
0,Putin takes more control in Russia
3,First Look: Service Speeds Wireless Info Gathering
2,Knight Trading forecasts 3Q loss
2,It's Good to Be Right
1,Dream Team Breezes Past Angola 89-53 (AP)
1,"After a Sloppy Start, the Irish Upset Michigan"
0,Republicans Tap Gimmicks to Raise Cash (AP)
3,Apple Products Win Six Awards
3,Microsoft Integration Server on Deck
1,Georgia State Joining CAA a Year Early (AP)
3,"Hi honey, I #39;m virtually home alone"
3,Intel joins McCaw #39;s new tech venture
2,High Court Puts Limit On Lender Liability
1,Buckeyes Step it Up Against Red Raiders and Knight
2,All-round advance at United Utilities
3,Freeze on anti-spam campaign
1,Premiership roundup
3,AMD desktop chips edge ahead of Intel
3,News: Aussie 419 ringleader jailed for four years
0,Missing Antiaircraft Missiles Alarm Aides
2,Unilever reviews earnings targets
3,Smile Pretty for the Cell Phone
0,Family seeking Sweden death probe
3,Google sued by nude photo website
3,Update 4: Philly Considers Wireless Internet for All
1,Jaguar Exit Throws F1 Deeper Into Turmoil
0,NYC Denies All Central Park Rally Permits (AP)
2,Boeing and Airbus clash
3,Microsoft offers SP2 compatibility guide
1,"For Epstein, actions speak just as loud as words"
2,Oil punches through \$54 US a barrel
1,"Keith Miller passes away, aged 84"
1,"Stunning Herself, a Young Russian Ousts Myskina"
1,Still a mystery to most
2,2.5 auto insurance rate hike reaffirmed
0,"Hamas leader killed in Syria, official says"
0,Karzai aborts trip to Afghan city after rocket hits near landing &lt;b&gt;...&lt;/b&gt;
2,US trade deficit hits new record 55.5 billion dollars
0,Sharon Battles to Save Government from Collapse
1,Surprise! Ratner #39;s team can play to win
3,"Apple Unveils Fastest, Most Affordable iBook G4 Ever"
2,Foster #39;s swallows wine loss
0,"Ministers underestimated threat, say experts"
0,Sistani Urges Supporters to Wait at Najaf Gates
2,Belo Takes Charge for Advertising Refunds
0,Accused U.S. Deserter to Turn Himself In (AP)
1,BU Bests Michigan
3,"Urging Fact-Checking,  Cheney Got Site Wrong"
0,White House reacting cautiously to Putin nuclear missile remark
2,Update 18: Economists Predict Another Rate Increase
3,Bill Gates Gets 4 Million E-Mails a Day
2,Intrawest enjoys strong finish to fiscal year
0,UN adopts resolution to intensify global anti-terror campaign
3,Q A: OMG member talks up UML 2.0 (InfoWorld)
1,Pistons send NBA back to drawing board
3,Paris report: Open-source move could be costly
2,Santander sells stake in Royal Bank of Scotland
3,Poland Based Pirate Ring Collared
1,NL beat: San Francisco #39;s weakness is on the mound
2,"US Airways, pilots say they #39;re close to a deal on cutting wages"
1,Jets #39; failing  #39;O #39; is a sore spot
1,Frei piles the agony on Marseille
2,Fannie #39;s funny accounting
3,Numbering System Announced For Internet Phone Users
2,Biographical sketch of new Kmart CEO Aylwin Lewis
0,Maathai accepts Nobel Peace Prize
2,"Cingular, AT amp;T Wireless close \$41 billion merger"
3,UK standards authority tells MS to drop  #39;misleading #39; Linux ads
1,Season Cuts to The Chase
1,Hockey Stars Raise Money for Firefighters (AP)
1,"MLB: Chicago White Sox 7, Texas 4"
2,Microsoft profit up 11 percent
1,Major League Baseball Notes: DC official pleads for more time
2,London Stock Exchange rejects German takeover bid
2,China to modernise rail routes
1,"Basketball: Full of joy, US women win 3rd straight gold"
2,"ABN Amro to cut 2,800 jobs"
1,Barrichello leads Ferrari one-two in Monza
2,Stock Fund Inflow Slows To  #36;9.46 Bil (Investor's Business Daily)
2,UPDATE 2-GE to buy SPX fire detection unit for \$1.4 bln
0,China Rounds Up Three Intellectuals in Crackdown
0,Constitutional Court Puts an End to Capital Relocation Controversy
0,Iran: Compromise drafted
2,Risks vs. benefits
1,Wizards Hold Singles Night at Magic Game (AP)
2,Holiday Sales Forecasted in New Ways (Reuters)
2,Exhausting Every Option
2,Tokyo shares down ahead of US elections
2,Update 2: Google Says Revenue Growth Is Slowing
2,Citigroup loses three executives
0,The rivers of blood still run deep in Africa #39;s Great Lakes region
1,"Walter Jones shows for practice, signs one-year deal"
0,IAEA Ultimatum to Iran Suits All Parties to the Row
3,Sun-Microsoft deal raises Open Office questions
2,Out of the rut at last
2,Slowing Housing Market May Stir Inflation (Reuters)
3,H1-B Visa Cap Met in One Day
3,T-Mobile USA Sees High-Speed Network 2 Years Off
1,Pats Tie Streak - Title Would Be Better (AP)
2,Affiliated Managers 3Q Profit Edges Up
1,Souness Looks Forward
0,Thorpedo Sinks Phelps' Shot at Record
3,Microsoft urges browser security upgrade - at a cost
0,Pilots land safely despite ax attack
3,Briefly: Phone defect could affect hearing
3,Dell to make house calls
3,Ireland Cracks Down on Internet Scams (PC World)
2,Gold Fields #39; IAMGold bid cut by \$200 million
2,Kraft Says SEC Not Planning Action
1,China eager for its turn to host
1,"This Time, It's Easy for Capriati"
0,12 killed in train accident near Bhopal:
2,"Cisco Profits Are Higher, but Investors Want More"
2,A Disappointing Fall for Some Big Names in Clothing
2,More developers are building  #39;green #39;
1,Making it look easy
3,Google buys satellite image firm Keyhole
1,Lawrence Dallaglio: The England captain who said  #39;enough is enough &lt;b&gt;...&lt;/b&gt;
2,Before-the-Bell: Sanderson Farms Falls
2,Money Funds Fell in Latest Week (AP)
2,Productivity growth slows in 3d quarter
0,Election waiting game continues
1,Klecko positions himself
2,Creating a home office with Staples CEO
0,New billboard beauty in London -- 96 years young (AFP)
2,JP Morgan in Talks with UK #39;s Cazenove
0,Mobile phone 'ear tumours risk'
3,Handango to provide content for Nokias Preminet
0,"Venezuelans Flood Polls, Voting Extended"
3,SpaceShipOne Lands After 2nd Flight
1,Quieroz defends under-fire Rooney
2,Boeing earnings jump 78
2,Shipping Costs Force Yukos to Suspend Some Oil Deliveries
2,Protesters seize oil platforms in Nigeria
2,"Ex-Citigroup execs may face SEC charges, banking company says in &lt;b&gt;...&lt;/b&gt;"
3,Microsoft JPEG Flaw Exploited
0,Corruption costs 200bn a year
1,Phoenix exercises option on Amare Stoudemire (AFP)
1,76ers Score Record-Low 6 Points in Quarter (AP)
0,Moratinos defends coup comments
1,Bengals Take Early Lead Over Broncos (AP)
3,Matter of Time Before Tibet Lake Bursts -Official (Reuters)
3,Folded ice discovered beneath Antarctica
3,Q amp;A: Red Hat #39;s CEO on his company #39;s latest acquisition
0,Call for Thailand deaths probe
3,Stem Cell Research Offered Free of Charge
3,News: Sluggish movement on power grid cyber security
3,Microsoft: 106 Million Downloads of Windows XP SP2
2,"Tokyo Stocks Edge Up, Techs Regain Ground (Reuters)"
0,A Look at U.S. Military Deaths in Iraq (AP)
1,"Raikkonen Can Be Schumacher's Heir, Says Brawn"
2,"Oil Eases After Holiday, Wary of Winter (Reuters)"
2,Enron Inquiry Turns to Sales by Lay's Wife
1,A vote for Bush
0,Groups Brace for Social Security Changes (AP)
3,Authorities shut down UK-based news websites
1,Forwards providing platform: Young
0,Bush Physical Box (AP)
0,"Eritrean Deportees Surrender After Hijacking, Diverting Plane To &lt;b&gt;...&lt;/b&gt;"
0,Eta rebels explode peace hopes
2,"U.S. Stocks Rise, But Oil Surges Again"
1,"Lions Return to Old Form, Crushed 38-10"
3,Something Oozed on Titan #39;s Surface
2,Oil soars to new record over \$US52
3,Qualcomm Has Eyes For Displays
1,James Clubs Bulls
3,802.11n: Not So Fast!
0,Stocks Mixed on Greenspan's Assessment
1,Rossi named new Atalanta coach
1,Ashado Wins Opening Breeders #39; Cup Race
1,Santini opens up over Spurs  #39;divorce #39;
1,Monaco strike early against Depor
3,German teenager charged with creating Sasser virus
2,Highland Buys Four Hotels From Wyndham
0,"Australian Labor to Raise Pensions, Fund Grandparents (Update3)"
3,Sybase releases free database for Linux
2,Ford Settles Investors #39; Suit Over IPO Of Goldman
3,"103 arrests for Internet fraud, related crimes since June: US (AFP)"
1,Montoya signs off in style
3,Sorry. Your Eating Disorder Doesn't Meet Our Criteria.
1,Sox named Sportsmen of Year by SI
3,Global Wi-Fi Access Deal Makes World Wireless
3,"Microsoft, Intel Plan Joint Campaign for Media Center"
1,Pirates Near Shedding Kendall's Contract (AP)
3,No Intel Inside TV
0,"After Chaotic Procession, Arafat Is Laid to Rest on West Bank"
3,Apple no longer reviewing itself
2,Air NZ tipped to raise fuel surcharge
2,Ford dumps \$200m Oracle system
0,No evidence of hijack bid found before jet explosions
2,"Fed, Corporate Forecasts to Set Tone"
1,Expos Lose to Marlins 9-1 in Team #39;s Final Home Game in Montreal
0,Car bombs kill a dozen in Iraq
3,CORRECTED: Tundra Study Backs Longer Oil-Search Season (Reuters)
3,Urchin Releases ASP Version of Web Analytics Software
2,HP performance hitting its groove
0,Caroline Kennedy tells Bush to stop invoking JFK (AFP)
1,"Citywide event attracts more than 1,000 entries"
1,Freezing point is near
3,Group Takes Issue with iTunes #39; Pricing
1,"Sixers Scoop/Caryl Kauffman: Pacers want to focus on positive, not &lt;b&gt;...&lt;/b&gt;"
2,"Dow, Nasdaq Up a Bit, S P 500 Off"
0,IBM Deal Puts Lenovo on Global Stage
2,Lukoil stake on sale for \$1.9bn
0,IRAQ RAGE OF RED CROSS
1,Former Blue Jays Manager Mattick Dies
0,Devastating locusts spreading in Africa
1,Week 7 Judgements: The Lions streak tonight
2,Flawed Device Places F.D.A. Under Scrutiny
3,Sarin 'Gulf war syndrome cause'
2,Update 1: AirAsia Makes Solid Stock Market Debut
1,Names in the Game
0,India lauds Arafat's lifetime devotion to Palestinian cause (AFP)
1,Singh: Golf is  #39;all I know #39;
3,I Want My MSFT-TV
0,"In Georgia, transformation isn't fast enough for some"
3,Nintendo Sells Half a Million DS Handhelds
1,Frances Postpones Third Cubs-Marlins Game (AP)
0,Family believes 'fear her murder' 
0,25 dead in Venezuelan military plane crash
3,SpaceShipOne rockets in NEW ERA
3,Source: Movie industry to sue computer users
3,Comet mission set for 2005 launch
1,Defending champ Srichaphan advances
0,Rwandan President Warns Forces Will Deal with Rebels in &lt;b&gt;...&lt;/b&gt;
3,Update: AOL to adapt WebEx services for AIM consumers
1,McCardell shipped to Chargers
3,Microsoft and labels in talks about copy protection and Longhorn
1,Chicago Bears Will Not Sign Tim Couch (AP)
2,3Q e-commerce sales rise 4.7
3,Antidepressant Study Seen to Back Expert
3,"Nevada officials back e-vote systems for primary, general election"
3,"Apple Rocks with U2, Rolls Out iPod Photo (Reuters)"
2,"UPDATE 2-Soaring fuel, charges push Continental to loss"
1,Austria #39;s Eberharter Retires
1,"Goodbye, Numminen"
2,JetBlue Profit to Be Hurt by Hurricanes (Reuters)
1,Mutu #39;s agent hits out at Chelsea
0,EU drafts Iran nuclear timetable
0,LTTE kills Karuna #39;s brother
3,IBM Buys Systemcorp (NewsFactor)
3,Space Tourism Faces Safety Regulations (AP)
3,iRiver H10
0,Navy to go on PR 'offensive' to repair battered image of submarine program (Canadian Press)
3,Experts Downplay Texas Shark Attacks (AP)
3,Linux standard adds C support
2,Genentech subpoenaed over Rituxan
2,Dollar Hits 6-Month Low Vs. Yen
1,Pistons #39; bench absent in victory
0,Dutch Forces Nab 2 Suspects in Standoff (AP)
1,George silent against ex-mates
2,GEICO vs Google Ads: Google Wins
0,S.Korea's Ruling Party Head Resigns on Father's Past
3,ThinkPad with fingerprint reader is introduced
3,"In spite of best efforts, firestorms could happen again --- and &lt;b&gt;...&lt;/b&gt;"
1,Ponting hails mighty turnaround
0,\$12bn hoax  #39;cruel #39;
1,Bernie still maintains claim on centerfield
0,"Frenchman shot, killed in Saudi Arabia"
2,Dollar Shrugs Off Overvalued U.S. Housing
3,Apple Computer face further payout to Beatles #39; company
0,Car bomb kills two in Baghdad
1,Florida won #39;t let Zook coach Gators in Peach Bowl
3,AOL Tests Desktop Search
2,There #39;s A New Grid In Town
3,"Apple intros Logic Pro 7, Logic Express 7, Jam Packs"
1,Schilling shuts down Cards
3,Chicago to Sell City-Related Items on EBay (AP)
1,Three Hold Lead at Tour Championship (AP)
3,An Analysis of Microsoft #39;s MARID Patent Applications
1,Losing hits veterans the hardest
3,Hotmail founder plans anti-spam startup
3,Tree Farmers Are Objecting To New Rules On Forestland Changes &lt;b&gt;...&lt;/b&gt;
0,\$591m boost to embassy security
0,ASEAN links push free trade
1,UPDATE 1-Boje withdraws from India tour
1,Ferrari #39;s high-tech tune-up
0,UK Seeking to Corroborate Reports of Hostage Bigley #39;s Death
2,"Big Tax Plans, Big Tax Risks"
3,Netscape #39;s Andreessen Predicts New Browser Wars Ahead
0,Skepticism accompanies tribunal vote
1, #39;EVENING #39; FALLS ON FUNNY CIDE
3,Microsoft tells users to patch 21 new flaws in Windows
0,Korea #39;s tortured reckoning with collaborators
3,School that awarded MBA to cat sued
3,Voles Use Their Noses To Win Sperm Wars
2,Reliance battle seen getting messier in days ahead:
3,Drawings Blamed for Genesis Crash
3,Thousands sign up for British tycoon Branson #39;s space flights
3,"Microsoft, Google Square Off in Search Arena"
3,Enterprise Unix Roundup -- Selling Wall Street on Sun
3,Expert explains grilled cheese miracle #39; #39;
1,Huff Leads Devil Rays Past Blue Jays 4-2 (AP)
1,"Another medal, two records"
0,Suicide car bomb kills five in Baghdad
0,Aid slow to reach desperate Haitians
2,FAA hit on control of hazardous materials
2,Martha ink expert acquitted
3,Soyuz capsule lands safely
3,IDC: External disk storage up
0,Germany Stops Assassination Attempt on Allawi
2,Hollinger International to refile  #39;looting #39; case against ex-CEO
2,Halliburton to Restructure Subsidiary
3,Swatch to sell Microsoft-based wireless watches
0,Another Chapter in the Extermination Policy
0,Triumph for People Power After Ukraine Vote Annulled
3,Gates preps to pitch  #39;XP Reloaded
1,Ouch! Yankees hit new low
0,Iran sticks by belief that nuclear arms unIslamic: minister
2,Stewart Says She Wants to Begin Her Prison Term Soon (Update7)
1,"AL Wrap: Indians, Twins Split Unique Doubleheader"
2,"UPDATE 3-TXU raises dividend, profit forecast; shares jump"
0,Bush Tours Florida; New Hurricane Heads to Sea
3,A New Player in Desktop Search
2,T-Online returns to Deutsche Telekom mothership
3,"Nokia, Vodafone Push For Java Standards"
2,Microsoft to Hire Hundreds More in India (Reuters)
3,"SCO, BayStar Fight Appears Over (Ziff Davis)"
2,UPDATE:Air NZ Likely To Raise Fuel Surcharge -CEO Norris
1,Fiery Aragons loses his temper over race queries
1,"In the  #39;Not For Long #39; league, the  #39;Skins #39; Joe Gibbs has missed an &lt;b&gt;...&lt;/b&gt;"
1,Bonds getting better with age
2,"On Wall Street, a Closer Look at Giving Gifts"
2,GM Gives Car Buyers 'Locked-In' Rates
3,Intel devising chip line for consumer electronics
3,Tiny L.E.D.'s Grow Into Mighty Theatrical Lights
1,"Yankees, Brown go down swinging"
2,Liberty Mutual probed
3,Lycos screensaver for anti-spam vigilantes
1,Xaverian proves too tough for CM
0,Nigeria strike ends amid warnings
2,"La. Seeks New Bridge, Elevated Highway"
3,On Google's Horizon ... Microsoft
0,Israelis quit Gaza after killing 138
2,Economy on Track as Retail Sales Jump
0,"S.Korea, US End Troop Cut Talks Without Agreement"
